Time;Date;Day-ahead Total Load Forecast (MV);Total Load (MV)
13:00 - 13:30;22.05.19;36940;39521
13:30 - 14:00;22.05.19;36726;39353
14:00 - 14:30;22.05.19;36544;38899
14:30 - 15:00;22.05.19;36359;38702
15:00 - 15:30;22.05.19;36130;39018
15:30 - 16:00;22.05.19;35696;38551
16:00 - 16:30;22.05.19;35575;38165
16:30 - 17:00;22.05.19;36063;38369
17:00 - 17:30;22.05.19;36713;38705
17:30 - 18:00;22.05.19;37143;39182
18:00 - 18:30;22.05.19;37280;39446
18:30 - 19:00;22.05.19;37206;39287
19:00 - 19:30;22.05.19;36855;39018
19:30 - 20:00;22.05.19;36282;38554
20:00 - 20:30;22.05.19;35518;38059
20:30 - 21:00;22.05.19;34869;37625
21:00 - 21:30;22.05.19;34123;36983
21:30 - 22:00;22.05.19;33681;36357
22:00 - 22:30;22.05.19;33405;35940
22:30 - 23:00;22.05.19;32464;35254
23:00 - 23:30;22.05.19;30719;33141
23:30 - 00:00;22.05.19;28426;31362
00:00 - 00:30;23.05.19;26570;29726
00:30 - 01:00;23.05.19;25337;28257
01:00 - 01:30;23.05.19;24294;26928
01:30 - 02:00;23.05.19;23626;26072
02:00 - 02:30;23.05.19;23283;25508
02:30 - 03:00;23.05.19;23223;25572
03:00 - 03:30;23.05.19;22869;25027
03:30 - 04:00;23.05.19;22465;24709
04:00 - 04:30;23.05.19;22253;24017
04:30 - 05:00;23.05.19;22172;23867
05:00 - 05:30;23.05.19;22120;23768
05:30 - 06:00;23.05.19;22088;23752
06:00 - 06:30;23.05.19;22556;24741
06:30 - 07:00;23.05.19;24463;25969
07:00 - 07:30;23.05.19;27293;28212
07:30 - 08:00;23.05.19;30174;30844
08:00 - 08:30;23.05.19;32530;35550
08:30 - 09:00;23.05.19;33754;36905
09:00 - 09:30;23.05.19;34206;37437
09:30 - 10:00;23.05.19;34539;37887
10:00 - 10:30;23.05.19;35052;38496
10:30 - 11:00;23.05.19;35251;38893
11:00 - 11:30;23.05.19;35540;38918
11:30 - 12:00;23.05.19;36023;39078
12:00 - 12:30;23.05.19;36298;39455
12:30 - 13:00;23.05.19;36549;39484
13:00 - 13:30;23.05.19;36782;39675
13:30 - 14:00;23.05.19;36814;39618
14:00 - 14:30;23.05.19;36575;39184
14:30 - 15:00;23.05.19;36150;38589
15:00 - 15:30;23.05.19;35777;38311
15:30 - 16:00;23.05.19;35514;37929
16:00 - 16:30;23.05.19;35528;36921
16:30 - 17:00;23.05.19;35830;37000
17:00 - 17:30;23.05.19;36181;37979
17:30 - 18:00;23.05.19;36416;38098
18:00 - 18:30;23.05.19;36490;38424
18:30 - 19:00;23.05.19;36374;38382
19:00 - 19:30;23.05.19;36032;38306
19:30 - 20:00;23.05.19;35656;37921
20:00 - 20:30;23.05.19;35086;37407
20:30 - 21:00;23.05.19;34327;37055
21:00 - 21:30;23.05.19;33700;36420
21:30 - 22:00;23.05.19;33145;35972
22:00 - 22:30;23.05.19;32581;35811
22:30 - 23:00;23.05.19;31648;35153
23:00 - 23:30;23.05.19;30086;32541
23:30 - 00:00;23.05.19;28142;30840
00:00 - 00:30;24.05.19;26302;29507
00:30 - 01:00;24.05.19;25090;27842
01:00 - 01:30;24.05.19;24201;26244
01:30 - 02:00;24.05.19;23493;25289
02:00 - 02:30;24.05.19;22960;24604
02:30 - 03:00;24.05.19;22845;24339
03:00 - 03:30;24.05.19;22601;23864
03:30 - 04:00;24.05.19;22313;23461
04:00 - 04:30;24.05.19;22073;22766
04:30 - 05:00;24.05.19;21990;22759
05:00 - 05:30;24.05.19;21930;22270
05:30 - 06:00;24.05.19;21976;22300
06:00 - 06:30;24.05.19;22491;23035
06:30 - 07:00;24.05.19;24223;24210
07:00 - 07:30;24.05.19;26847;27329
07:30 - 08:00;24.05.19;29602;29815
08:00 - 08:30;24.05.19;31844;34527
08:30 - 09:00;24.05.19;33176;36319
09:00 - 09:30;24.05.19;33999;37942
09:30 - 10:00;24.05.19;34632;38116
10:00 - 10:30;24.05.19;35056;37613
10:30 - 11:00;24.05.19;35184;38945
11:00 - 11:30;24.05.19;35517;38313
11:30 - 12:00;24.05.19;35856;39408
12:00 - 12:30;24.05.19;36020;39292
12:30 - 13:00;24.05.19;36060;39351
13:00 - 13:30;24.05.19;36004;39495
13:30 - 14:00;24.05.19;35762;39099
14:00 - 14:30;24.05.19;35345;38673
14:30 - 15:00;24.05.19;34944;38029
15:00 - 15:30;24.05.19;34498;37449
15:30 - 16:00;24.05.19;33988;36968
16:00 - 16:30;24.05.19;33784;36729
16:30 - 17:00;24.05.19;33973;36611
17:00 - 17:30;24.05.19;34255;36645
17:30 - 18:00;24.05.19;34429;37241
18:00 - 18:30;24.05.19;34357;37459
18:30 - 19:00;24.05.19;34074;36974
19:00 - 19:30;24.05.19;33701;36763
19:30 - 20:00;24.05.19;33412;36600
20:00 - 20:30;24.05.19;32928;36255
20:30 - 21:00;24.05.19;32188;35504
21:00 - 21:30;24.05.19;31546;34737
21:30 - 22:00;24.05.19;31100;34092
22:00 - 22:30;24.05.19;30985;33908
22:30 - 23:00;24.05.19;30500;33577
23:00 - 23:30;24.05.19;29330;32507
23:30 - 00:00;24.05.19;27631;31127
00:00 - 00:30;25.05.19;25970;29202
00:30 - 01:00;25.05.19;24834;27744
01:00 - 01:30;25.05.19;23881;26506
01:30 - 02:00;25.05.19;23236;25630
02:00 - 02:30;25.05.19;22772;24974
02:30 - 03:00;25.05.19;22502;24927
03:00 - 03:30;25.05.19;22109;24408
03:30 - 04:00;25.05.19;21612;23878
04:00 - 04:30;25.05.19;21210;23425
04:30 - 05:00;25.05.19;20933;23290
05:00 - 05:30;25.05.19;20715;23046
05:30 - 06:00;25.05.19;20429;22799
06:00 - 06:30;25.05.19;20353;22717
06:30 - 07:00;25.05.19;21136;23247
07:00 - 07:30;25.05.19;22457;24801
07:30 - 08:00;25.05.19;24082;25986
08:00 - 08:30;25.05.19;25684;27745
08:30 - 09:00;25.05.19;27187;29004
09:00 - 09:30;25.05.19;28630;30726
09:30 - 10:00;25.05.19;29399;31580
10:00 - 10:30;25.05.19;29843;32629
10:30 - 11:00;25.05.19;30436;33335
11:00 - 11:30;25.05.19;30770;33790
11:30 - 12:00;25.05.19;30916;33788
12:00 - 12:30;25.05.19;31256;33949
12:30 - 13:00;25.05.19;31579;33944
13:00 - 13:30;25.05.19;31674;33939
13:30 - 14:00;25.05.19;31487;33762
14:00 - 14:30;25.05.19;30929;33530
14:30 - 15:00;25.05.19;30276;32945
15:00 - 15:30;25.05.19;29656;32667
15:30 - 16:00;25.05.19;29071;32390
16:00 - 16:30;25.05.19;28500;32122
16:30 - 17:00;25.05.19;28257;32194
17:00 - 17:30;25.05.19;28614;33013
17:30 - 18:00;25.05.19;29185;33437
18:00 - 18:30;25.05.19;29592;34005
18:30 - 19:00;25.05.19;29783;34466
19:00 - 19:30;25.05.19;29850;34601
19:30 - 20:00;25.05.19;29824;34494
20:00 - 20:30;25.05.19;29685;34129
20:30 - 21:00;25.05.19;29229;33545
21:00 - 21:30;25.05.19;28590;33117
21:30 - 22:00;25.05.19;28433;32731
22:00 - 22:30;25.05.19;28542;32445
22:30 - 23:00;25.05.19;28045;32257
23:00 - 23:30;25.05.19;27160;31005
23:30 - 00:00;25.05.19;25900;29661
00:00 - 00:30;26.05.19;24542;27326
00:30 - 01:00;26.05.19;23742;1843
01:00 - 01:30;26.05.19;22930;24680
01:30 - 02:00;26.05.19;22146;24161
02:00 - 02:30;26.05.19;21767;23329
02:30 - 03:00;26.05.19;21239;23226
03:00 - 03:30;26.05.19;20869;21490
03:30 - 04:00;26.05.19;20374;21122
04:00 - 04:30;26.05.19;20109;20753
04:30 - 05:00;26.05.19;19893;20595
05:00 - 05:30;26.05.19;19485;19850
05:30 - 06:00;26.05.19;19102;19057
06:00 - 06:30;26.05.19;18966;18306
06:30 - 07:00;26.05.19;19409;18301
07:00 - 07:30;26.05.19;20052;18901
07:30 - 08:00;26.05.19;20985;19572
08:00 - 08:30;26.05.19;22261;21363
08:30 - 09:00;26.05.19;23518;23239
09:00 - 09:30;26.05.19;24828;26343
09:30 - 10:00;26.05.19;26349;28243
10:00 - 10:30;26.05.19;27651;29955
10:30 - 11:00;26.05.19;28343;31173
11:00 - 11:30;26.05.19;29669;32173
11:30 - 12:00;26.05.19;30715;32680
12:00 - 12:30;26.05.19;30866;32746
12:30 - 13:00;26.05.19;31110;33397
13:00 - 13:30;26.05.19;31178;33785
13:30 - 14:00;26.05.19;30841;33733
14:00 - 14:30;26.05.19;30455;33580
14:30 - 15:00;26.05.19;30244;33196
15:00 - 15:30;26.05.19;30216;32432
15:30 - 16:00;26.05.19;30244;31781
16:00 - 16:30;26.05.19;30194;31492
16:30 - 17:00;26.05.19;30321;30955
17:00 - 17:30;26.05.19;30618;31742
17:30 - 18:00;26.05.19;30918;32814
18:00 - 18:30;26.05.19;30952;33511
18:30 - 19:00;26.05.19;30755;33531
19:00 - 19:30;26.05.19;30398;33650
19:30 - 20:00;26.05.19;29955;33288
20:00 - 20:30;26.05.19;29718;33274
20:30 - 21:00;26.05.19;29552;32441
21:00 - 21:30;26.05.19;29162;32078
21:30 - 22:00;26.05.19;28770;32060
22:00 - 22:30;26.05.19;28492;31871
22:30 - 23:00;26.05.19;28064;2718
23:00 - 23:30;26.05.19;27129;30822
23:30 - 00:00;26.05.19;25675;29429
00:00 - 00:30;27.05.19;24274;26756
00:30 - 01:00;27.05.19;23076;24738
01:00 - 01:30;27.05.19;22333;22899
01:30 - 02:00;27.05.19;22004;22221
02:00 - 02:30;27.05.19;21473;21222
02:30 - 03:00;27.05.19;21077;21105
03:00 - 03:30;27.05.19;20578;19864
03:30 - 04:00;27.05.19;20169;19466
04:00 - 04:30;27.05.19;19897;19284
04:30 - 05:00;27.05.19;19763;19043
05:00 - 05:30;27.05.19;19385;18669
05:30 - 06:00;27.05.19;18999;17954
06:00 - 06:30;27.05.19;19068;17929
06:30 - 07:00;27.05.19;19758;18402
07:00 - 07:30;27.05.19;20879;20323
07:30 - 08:00;27.05.19;22115;21301
08:00 - 08:30;27.05.19;23557;22499
08:30 - 09:00;27.05.19;25165;23757
09:00 - 09:30;27.05.19;26601;27054
09:30 - 10:00;27.05.19;27916;28030
10:00 - 10:30;27.05.19;29099;30475
10:30 - 11:00;27.05.19;29822;31469
11:00 - 11:30;27.05.19;30549;33201
11:30 - 12:00;27.05.19;31156;33834
12:00 - 12:30;27.05.19;31518;34559
12:30 - 13:00;27.05.19;31917;34849
13:00 - 13:30;27.05.19;32065;35410
13:30 - 14:00;27.05.19;31910;35162
14:00 - 14:30;27.05.19;31473;35042
14:30 - 15:00;27.05.19;31079;34624
15:00 - 15:30;27.05.19;30782;34125
15:30 - 16:00;27.05.19;30505;33827
16:00 - 16:30;27.05.19;30442;33951
16:30 - 17:00;27.05.19;30579;33617
17:00 - 17:30;27.05.19;31000;34493
17:30 - 18:00;27.05.19;31628;35341
18:00 - 18:30;27.05.19;32158;36322
18:30 - 19:00;27.05.19;32211;36558
19:00 - 19:30;27.05.19;32055;36443
19:30 - 20:00;27.05.19;32046;35994
20:00 - 20:30;27.05.19;31967;35718
20:30 - 21:00;27.05.19;31651;35141
21:00 - 21:30;27.05.19;31298;34474
21:30 - 22:00;27.05.19;31232;34121
22:00 - 22:30;27.05.19;31268;33724
22:30 - 23:00;27.05.19;30897;33251
23:00 - 23:30;27.05.19;29699;32274
23:30 - 00:00;27.05.19;27593;30928
00:00 - 00:30;28.05.19;25578;28998
00:30 - 01:00;28.05.19;24230;27805
01:00 - 01:30;28.05.19;23361;26306
01:30 - 02:00;28.05.19;22918;25420
02:00 - 02:30;28.05.19;22340;24925
02:30 - 03:00;28.05.19;22063;24964
03:00 - 03:30;28.05.19;21676;24337
03:30 - 04:00;28.05.19;21253;23935
04:00 - 04:30;28.05.19;21159;23562
04:30 - 05:00;28.05.19;21240;23471
05:00 - 05:30;28.05.19;21057;23286
05:30 - 06:00;28.05.19;21059;22975
06:00 - 06:30;28.05.19;21664;23222
06:30 - 07:00;28.05.19;23278;24423
07:00 - 07:30;28.05.19;25656;27226
07:30 - 08:00;28.05.19;28230;29539
08:00 - 08:30;28.05.19;30620;31998
08:30 - 09:00;28.05.19;32492;33901
09:00 - 09:30;28.05.19;33941;36617
09:30 - 10:00;28.05.19;34512;37256
10:00 - 10:30;28.05.19;34703;37829
10:30 - 11:00;28.05.19;35026;38030
11:00 - 11:30;28.05.19;35590;38000
11:30 - 12:00;28.05.19;36009;38043
12:00 - 12:30;28.05.19;36163;38371
12:30 - 13:00;28.05.19;36390;38548
13:00 - 13:30;28.05.19;36574;38580
13:30 - 14:00;28.05.19;36658;38873
14:00 - 14:30;28.05.19;36477;38452
14:30 - 15:00;28.05.19;36125;38013
15:00 - 15:30;28.05.19;35904;37543
15:30 - 16:00;28.05.19;35707;37045
16:00 - 16:30;28.05.19;35671;37326
16:30 - 17:00;28.05.19;35667;37231
17:00 - 17:30;28.05.19;35805;37895
17:30 - 18:00;28.05.19;36029;38489
18:00 - 18:30;28.05.19;36083;38971
18:30 - 19:00;28.05.19;35999;39035
19:00 - 19:30;28.05.19;35767;38753
19:30 - 20:00;28.05.19;35374;38566
20:00 - 20:30;28.05.19;34806;37984
20:30 - 21:00;28.05.19;33990;37304
21:00 - 21:30;28.05.19;33034;36507
21:30 - 22:00;28.05.19;32493;35770
22:00 - 22:30;28.05.19;32570;35462
22:30 - 23:00;28.05.19;32235;34992
23:00 - 23:30;28.05.19;30683;33959
23:30 - 00:00;28.05.19;28519;32231
00:00 - 00:30;29.05.19;26418;30075
00:30 - 01:00;29.05.19;24787;28831
01:00 - 01:30;29.05.19;23614;27282
01:30 - 02:00;29.05.19;22949;26572
02:00 - 02:30;29.05.19;22579;26248
02:30 - 03:00;29.05.19;22973;26207
03:00 - 03:30;29.05.19;22511;25911
03:30 - 04:00;29.05.19;22098;25631
04:00 - 04:30;29.05.19;22027;25265
04:30 - 05:00;29.05.19;22140;25033
05:00 - 05:30;29.05.19;22013;24624
05:30 - 06:00;29.05.19;22010;24339
06:00 - 06:30;29.05.19;22658;24226
06:30 - 07:00;29.05.19;24413;25135
07:00 - 07:30;29.05.19;26962;27771
07:30 - 08:00;29.05.19;29659;29996
08:00 - 08:30;29.05.19;32079;33715
08:30 - 09:00;29.05.19;33845;35558
09:00 - 09:30;29.05.19;35042;37847
09:30 - 10:00;29.05.19;35569;38686
10:00 - 10:30;29.05.19;35906;39480
10:30 - 11:00;29.05.19;36202;39832
11:00 - 11:30;29.05.19;36704;40240
11:30 - 12:00;29.05.19;36966;40259
12:00 - 12:30;29.05.19;36898;40445
12:30 - 13:00;29.05.19;36951;40521
13:00 - 13:30;29.05.19;36957;40825
13:30 - 14:00;29.05.19;36985;40603
14:00 - 14:30;29.05.19;36846;40487
14:30 - 15:00;29.05.19;36602;40029
15:00 - 15:30;29.05.19;36384;39661
15:30 - 16:00;29.05.19;36024;39392
16:00 - 16:30;29.05.19;35880;39208
16:30 - 17:00;29.05.19;35924;39526
17:00 - 17:30;29.05.19;36315;40352
17:30 - 18:00;29.05.19;36870;41158
18:00 - 18:30;29.05.19;37180;41447
18:30 - 19:00;29.05.19;37343;41530
19:00 - 19:30;29.05.19;37417;41248
19:30 - 20:00;29.05.19;37374;41051
20:00 - 20:30;29.05.19;36868;40424
20:30 - 21:00;29.05.19;35815;39734
21:00 - 21:30;29.05.19;34619;37825
21:30 - 22:00;29.05.19;33950;37013
22:00 - 22:30;29.05.19;33916;36149
22:30 - 23:00;29.05.19;33220;34803
23:00 - 23:30;29.05.19;31164;34182
23:30 - 00:00;29.05.19;28587;32527
00:00 - 00:30;30.05.19;26039;29769
00:30 - 01:00;30.05.19;24663;27705
01:00 - 01:30;30.05.19;23934;25842
01:30 - 02:00;30.05.19;23052;24153
02:00 - 02:30;30.05.19;22784;23431
02:30 - 03:00;30.05.19;22508;23055
03:00 - 03:30;30.05.19;22023;22230
03:30 - 04:00;30.05.19;21626;21932
04:00 - 04:30;30.05.19;21331;21342
04:30 - 05:00;30.05.19;21100;20962
05:00 - 05:30;30.05.19;20746;20701
05:30 - 06:00;30.05.19;20646;20790
06:00 - 06:30;30.05.19;21157;21391
06:30 - 07:00;30.05.19;22726;22765
07:00 - 07:30;30.05.19;24996;26989
07:30 - 08:00;30.05.19;27470;29658
08:00 - 08:30;30.05.19;29941;32341
08:30 - 09:00;30.05.19;32047;34249
09:00 - 09:30;30.05.19;33607;36010
09:30 - 10:00;30.05.19;34467;36763
10:00 - 10:30;30.05.19;35132;38017
10:30 - 11:00;30.05.19;35546;38536
11:00 - 11:30;30.05.19;35845;38755
11:30 - 12:00;30.05.19;36142;39141
12:00 - 12:30;30.05.19;36474;39586
12:30 - 13:00;30.05.19;36756;39733
13:00 - 13:30;30.05.19;36861;39900
13:30 - 14:00;30.05.19;36728;39890
14:00 - 14:30;30.05.19;36471;39791
14:30 - 15:00;30.05.19;36301;39630
15:00 - 15:30;30.05.19;36005;39431
15:30 - 16:00;30.05.19;35475;39251
16:00 - 16:30;30.05.19;35072;39425
16:30 - 17:00;30.05.19;34948;39445
17:00 - 17:30;30.05.19;35052;40260
17:30 - 18:00;30.05.19;35410;39892
18:00 - 18:30;30.05.19;35623;40088
18:30 - 19:00;30.05.19;35508;40187
19:00 - 19:30;30.05.19;35334;39971
19:30 - 20:00;30.05.19;35041;39598
20:00 - 20:30;30.05.19;34544;39032
20:30 - 21:00;30.05.19;34004;38395
21:00 - 21:30;30.05.19;33329;37657
21:30 - 22:00;30.05.19;32958;36912
22:00 - 22:30;30.05.19;32669;36629
22:30 - 23:00;30.05.19;31873;36152
23:00 - 23:30;30.05.19;30367;34724
23:30 - 00:00;30.05.19;28216;32966
00:00 - 00:30;31.05.19;26162;30203
00:30 - 01:00;31.05.19;24780;28533
01:00 - 01:30;31.05.19;23872;27459
01:30 - 02:00;31.05.19;23038;26367
02:00 - 02:30;31.05.19;21880;25666
02:30 - 03:00;31.05.19;21401;25535
03:00 - 03:30;31.05.19;21021;24974
03:30 - 04:00;31.05.19;20664;24582
04:00 - 04:30;31.05.19;20514;23741
04:30 - 05:00;31.05.19;20463;23537
05:00 - 05:30;31.05.19;20262;23667
05:30 - 06:00;31.05.19;20205;23450
06:00 - 06:30;31.05.19;20740;23903
06:30 - 07:00;31.05.19;22242;24767
07:00 - 07:30;31.05.19;24329;28269
07:30 - 08:00;31.05.19;26550;30385
08:00 - 08:30;31.05.19;28892;34132
08:30 - 09:00;31.05.19;31070;35912
09:00 - 09:30;31.05.19;32710;37615
09:30 - 10:00;31.05.19;33695;38758
10:00 - 10:30;31.05.19;34508;39237
10:30 - 11:00;31.05.19;34645;39280
11:00 - 11:30;31.05.19;34570;39415
11:30 - 12:00;31.05.19;34838;39673
12:00 - 12:30;31.05.19;35026;39712
12:30 - 13:00;31.05.19;35177;39710
13:00 - 13:30;31.05.19;35322;39479
13:30 - 14:00;31.05.19;35314;39172
14:00 - 14:30;31.05.19;35080;38519
14:30 - 15:00;31.05.19;34877;37874
15:00 - 15:30;31.05.19;34811;36887
15:30 - 16:00;31.05.19;34438;35430
16:00 - 16:30;31.05.19;34209;35314
16:30 - 17:00;31.05.19;34359;35585
17:00 - 17:30;31.05.19;34525;35915
17:30 - 18:00;31.05.19;34739;36145
18:00 - 18:30;31.05.19;34865;36485
18:30 - 19:00;31.05.19;34548;36232
19:00 - 19:30;31.05.19;33910;35899
19:30 - 20:00;31.05.19;33210;35378
20:00 - 20:30;31.05.19;32491;34720
20:30 - 21:00;31.05.19;31605;34318
21:00 - 21:30;31.05.19;30813;33141
21:30 - 22:00;31.05.19;30330;32326
22:00 - 22:30;31.05.19;30086;32369
22:30 - 23:00;31.05.19;29792;32355
23:00 - 23:30;31.05.19;28806;31458
23:30 - 00:00;31.05.19;27367;29955
00:00 - 00:30;01.06.19;25964;28185
00:30 - 01:00;01.06.19;24627;26724
01:00 - 01:30;01.06.19;23494;24814
01:30 - 02:00;01.06.19;22738;23893
02:00 - 02:30;01.06.19;22393;23545
02:30 - 03:00;01.06.19;21955;23372
03:00 - 03:30;01.06.19;21510;23173
03:30 - 04:00;01.06.19;21086;22679
04:00 - 04:30;01.06.19;20905;22651
04:30 - 05:00;01.06.19;20741;22847
05:00 - 05:30;01.06.19;20363;22831
05:30 - 06:00;01.06.19;20144;22329
06:00 - 06:30;01.06.19;20311;22502
06:30 - 07:00;01.06.19;20981;22804
07:00 - 07:30;01.06.19;22070;24845
07:30 - 08:00;01.06.19;23368;26134
08:00 - 08:30;01.06.19;24895;28127
08:30 - 09:00;01.06.19;26558;29621
09:00 - 09:30;01.06.19;28019;31093
09:30 - 10:00;01.06.19;29050;32073
10:00 - 10:30;01.06.19;29823;33227
10:30 - 11:00;01.06.19;30436;33825
11:00 - 11:30;01.06.19;30957;34176
11:30 - 12:00;01.06.19;31232;34486
12:00 - 12:30;01.06.19;31353;34433
12:30 - 13:00;01.06.19;31463;34358
13:00 - 13:30;01.06.19;31502;34148
13:30 - 14:00;01.06.19;31247;33970
14:00 - 14:30;01.06.19;30745;33538
14:30 - 15:00;01.06.19;30244;33103
15:00 - 15:30;01.06.19;29845;32641
15:30 - 16:00;01.06.19;29406;32341
16:00 - 16:30;01.06.19;28943;32320
16:30 - 17:00;01.06.19;28776;32425
17:00 - 17:30;01.06.19;28908;32859
17:30 - 18:00;01.06.19;29270;33139
18:00 - 18:30;01.06.19;29562;33809
18:30 - 19:00;01.06.19;29646;33586
19:00 - 19:30;01.06.19;29642;33790
19:30 - 20:00;01.06.19;29683;33719
20:00 - 20:30;01.06.19;29681;33467
20:30 - 21:00;01.06.19;29085;33239
21:00 - 21:30;01.06.19;28438;32629
21:30 - 22:00;01.06.19;28121;32411
22:00 - 22:30;01.06.19;28032;32350
22:30 - 23:00;01.06.19;28045;31933
23:00 - 23:30;01.06.19;27528;31466
23:30 - 00:00;01.06.19;26267;30674
00:00 - 00:30;02.06.19;24915;28710
00:30 - 01:00;02.06.19;23604;27285
01:00 - 01:30;02.06.19;22388;26253
01:30 - 02:00;02.06.19;21662;25451
02:00 - 02:30;02.06.19;21210;24862
02:30 - 03:00;02.06.19;20823;24549
03:00 - 03:30;02.06.19;20314;23273
03:30 - 04:00;02.06.19;19850;22768
04:00 - 04:30;02.06.19;19737;21633
04:30 - 05:00;02.06.19;19568;21242
05:00 - 05:30;02.06.19;19036;20116
05:30 - 06:00;02.06.19;18711;19276
06:00 - 06:30;02.06.19;18766;18588
06:30 - 07:00;02.06.19;19321;18459
07:00 - 07:30;02.06.19;20133;19066
07:30 - 08:00;02.06.19;20895;19982
08:00 - 08:30;02.06.19;21753;22047
08:30 - 09:00;02.06.19;22868;23415
09:00 - 09:30;02.06.19;24327;25790
09:30 - 10:00;02.06.19;25689;27057
10:00 - 10:30;02.06.19;26758;29429
10:30 - 11:00;02.06.19;27738;30632
11:00 - 11:30;02.06.19;28692;32134
11:30 - 12:00;02.06.19;29427;32597
12:00 - 12:30;02.06.19;29993;33228
12:30 - 13:00;02.06.19;30351;33510
13:00 - 13:30;02.06.19;30422;33689
13:30 - 14:00;02.06.19;30182;33454
14:00 - 14:30;02.06.19;29817;33339
14:30 - 15:00;02.06.19;29597;32876
15:00 - 15:30;02.06.19;29389;32769
15:30 - 16:00;02.06.19;29097;32499
16:00 - 16:30;02.06.19;28944;32183
16:30 - 17:00;02.06.19;29196;32740
17:00 - 17:30;02.06.19;29721;33163
17:30 - 18:00;02.06.19;30303;33639
18:00 - 18:30;02.06.19;30780;33651
18:30 - 19:00;02.06.19;30935;33478
19:00 - 19:30;02.06.19;30920;33340
19:30 - 20:00;02.06.19;30878;33023
20:00 - 20:30;02.06.19;30627;32283
20:30 - 21:00;02.06.19;30247;31439
21:00 - 21:30;02.06.19;29790;31180
21:30 - 22:00;02.06.19;29358;31021
22:00 - 22:30;02.06.19;28973;30489
22:30 - 23:00;02.06.19;28560;30400
23:00 - 23:30;02.06.19;27713;29407
23:30 - 00:00;02.06.19;26062;28137
00:00 - 00:30;03.06.19;24039;23930
00:30 - 01:00;03.06.19;22758;22407
01:00 - 01:30;03.06.19;22106;20339
01:30 - 02:00;03.06.19;21504;19328
02:00 - 02:30;03.06.19;20843;18022
02:30 - 03:00;03.06.19;20655;17948
03:00 - 03:30;03.06.19;20284;18138
03:30 - 04:00;03.06.19;19966;17942
04:00 - 04:30;03.06.19;19864;17455
04:30 - 05:00;03.06.19;19801;17507
05:00 - 05:30;03.06.19;19571;17556
05:30 - 06:00;03.06.19;19582;17547
06:00 - 06:30;03.06.19;20148;18773
06:30 - 07:00;03.06.19;22000;19922
07:00 - 07:30;03.06.19;24867;24163
07:30 - 08:00;03.06.19;27785;27053
08:00 - 08:30;03.06.19;30322;31155
08:30 - 09:00;03.06.19;31773;32806
09:00 - 09:30;03.06.19;32448;34572
09:30 - 10:00;03.06.19;33300;35408
10:00 - 10:30;03.06.19;34165;35562
10:30 - 11:00;03.06.19;34600;35645
11:00 - 11:30;03.06.19;35146;36015
11:30 - 12:00;03.06.19;35708;36180
12:00 - 12:30;03.06.19;36013;37482
12:30 - 13:00;03.06.19;36114;37922
13:00 - 13:30;03.06.19;36194;38340
13:30 - 14:00;03.06.19;36110;38080
14:00 - 14:30;03.06.19;35743;36486
14:30 - 15:00;03.06.19;35334;35897
15:00 - 15:30;03.06.19;34861;35453
15:30 - 16:00;03.06.19;34498;35230
16:00 - 16:30;03.06.19;34651;35135
16:30 - 17:00;03.06.19;35193;35274
17:00 - 17:30;03.06.19;35674;36940
17:30 - 18:00;03.06.19;35900;37640
18:00 - 18:30;03.06.19;35816;37214
18:30 - 19:00;03.06.19;35550;37101
19:00 - 19:30;03.06.19;35241;37457
19:30 - 20:00;03.06.19;34966;36991
20:00 - 20:30;03.06.19;34526;36897
20:30 - 21:00;03.06.19;33846;36013
21:00 - 21:30;03.06.19;33118;35266
21:30 - 22:00;03.06.19;32496;34866
22:00 - 22:30;03.06.19;31943;34486
22:30 - 23:00;03.06.19;31250;33805
23:00 - 23:30;03.06.19;30032;32673
23:30 - 00:00;03.06.19;28044;30752
00:00 - 00:30;04.06.19;26117;28049
00:30 - 01:00;04.06.19;24491;26603
01:00 - 01:30;04.06.19;23311;24844
01:30 - 02:00;04.06.19;22725;23849
02:00 - 02:30;04.06.19;22440;23937
02:30 - 03:00;04.06.19;22243;23802
03:00 - 03:30;04.06.19;21935;23746
03:30 - 04:00;04.06.19;21586;23317
04:00 - 04:30;04.06.19;21452;23362
04:30 - 05:00;04.06.19;21474;23198
05:00 - 05:30;04.06.19;21280;23054
05:30 - 06:00;04.06.19;21270;22667
06:00 - 06:30;04.06.19;22015;23186
06:30 - 07:00;04.06.19;23801;24478
07:00 - 07:30;04.06.19;26416;26651
07:30 - 08:00;04.06.19;29310;28971
08:00 - 08:30;04.06.19;31751;32840
08:30 - 09:00;04.06.19;33366;34519
09:00 - 09:30;04.06.19;34160;37280
09:30 - 10:00;04.06.19;34476;37439
10:00 - 10:30;04.06.19;35051;37968
10:30 - 11:00;04.06.19;35566;38447
11:00 - 11:30;04.06.19;36052;38892
11:30 - 12:00;04.06.19;36329;39181
12:00 - 12:30;04.06.19;36550;39172
12:30 - 13:00;04.06.19;36774;38903
13:00 - 13:30;04.06.19;36682;38866
13:30 - 14:00;04.06.19;36558;38831
14:00 - 14:30;04.06.19;36262;38829
14:30 - 15:00;04.06.19;35966;38782
15:00 - 15:30;04.06.19;35883;38497
15:30 - 16:00;04.06.19;35635;38467
16:00 - 16:30;04.06.19;35626;38891
16:30 - 17:00;04.06.19;36018;39524
17:00 - 17:30;04.06.19;36577;39962
17:30 - 18:00;04.06.19;37143;40371
